coupon_uid,household_key,CAMPAIGN,COUPON_UPC,day_issued,day_expired,day_redeemed,duration,event,classification_1,classification_2,classification_3,HOMEOWNER_DESC,classification_5,classification_4,KID_CATEGORY_DESC
285,8,17,51785400013,575,607,,32.0,0,Age Group2,Y,Level3,Unknown,Group4,3,1
286,8,17,57790030032,575,607,,32.0,0,Age Group2,Y,Level3,Unknown,Group4,3,1
287,8,17,53800030050,575,607,,32.0,0,Age Group2,Y,Level3,Unknown,Group4,3,1
288,8,17,57756765034,575,607,,32.0,0,Age Group2,Y,Level3,Unknown,Group4,3,1
289,8,17,10000089195,575,607,,32.0,0,Age Group2,Y,Level3,Unknown,Group4,3,1
290,8,17,54440020076,575,607,,32.0,0,Age Group2,Y,Level3,Unknown,Group4,3,1
291,8,17,54440020077,575,607,,32.0,0,Age Group2,Y,Level3,Unknown,Group4,3,1
292,8,17,10000089194,575,607,,32.0,0,Age Group2,Y,Level3,Unknown,Group4,3,1
293,8,17,51800050033,575,607,,32.0,0,Age Group2,Y,Level3,Unknown,Group4,3,1
294,8,17,52732670076,575,607,,32.0,0,Age Group2,Y,Level3,Unknown,Group4,3,1
295,8,21,57667010176,624,656,,32.0,0,Age Group2,Y,Level3,Unknown,Group4,3,1
296,8,21,57027722976,624,656,,32.0,0,Age Group2,Y,Level3,Unknown,Group4,3,1
297,8,21,54179010082,624,656,,32.0,0,Age Group2,Y,Level3,Unknown,Group4,3,1
298,8,21,10000089319,624,656,,32.0,0,Age Group2,Y,Level3,Unknown,Group4,3,1
299,8,21,57289010076,624,656,,32.0,0,Age Group2,Y,Level3,Unknown,Group4,3,1
300,8,21,56261260075,624,656,,32.0,0,Age Group2,Y,Level3,Unknown,Group4,3,1
301,8,21,54610000076,624,656,,32.0,0,Age Group2,Y,Level3,Unknown,Group4,3,1
302,8,21,52484270076,624,656,,32.0,0,Age Group2,Y,Level3,Unknown,Group4,3,1
303,8,21,57729880076,624,656,,32.0,0,Age Group2,Y,Level3,Unknown,Group4,3,1
304,8,21,58870211150,624,656,,32.0,0,Age Group2,Y,Level3,Unknown,Group4,3,1
305,8,21,54850073133,624,656,,32.0,0,Age Group2,Y,Level3,Unknown,Group4,3,1
306,8,21,53762800050,624,656,,32.0,0,Age Group2,Y,Level3,Unknown,Group4,3,1
307,8,21,54767721076,624,656,,32.0,0,Age Group2,Y,Level3,Unknown,Group4,3,1
308,8,21,55929011033,624,656,,32.0,0,Age Group2,Y,Level3,Unknown,Group4,3,1
309,8,21,57457010076,624,656,,32.0,0,Age Group2,Y,Level3,Unknown,Group4,3,1
310,8,21,52540022975,624,656,,32.0,0,Age Group2,Y,Level3,Unknown,Group4,3,1
311,13,4,54420933024,372,404,,32.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
312,13,4,10000089061,372,404,,32.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
313,13,4,54300026150,372,404,,32.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
314,13,4,52277610055,372,404,,32.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
315,13,4,55000081033,372,404,,32.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
316,13,4,51514111050,372,404,,32.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
317,13,4,51111540076,372,404,,32.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
318,13,4,53450050033,372,404,,32.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
319,13,4,54759930033,372,404,,32.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
320,13,4,52800051060,372,404,,32.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
321,13,4,55272918040,372,404,,32.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
322,13,4,10000085371,372,404,,32.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
323,13,5,53600010082,377,411,,34.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
324,13,5,50813700076,377,411,,34.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
325,13,5,56025876174,377,411,,34.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
326,13,5,55000051087,377,411,,34.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
327,13,5,51300010013,377,411,,34.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
328,13,5,55220010013,377,411,,34.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
329,13,5,53700048182,377,411,396.0,19.0,1,Age Group2,Y,Level6,Homeowner,Group4,4,2
330,13,5,57007440087,377,411,,34.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
331,13,5,58374400087,377,411,,34.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
332,13,5,57410101082,377,411,,34.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
333,13,5,51500050013,377,411,,34.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
334,13,10,54589314178,463,495,,32.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
335,13,10,57109130055,463,495,,32.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
336,13,10,50813700076,463,495,,32.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
337,13,10,10000085370,463,495,,32.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
338,13,10,10000089072,463,495,,32.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
339,13,10,53600000082,463,495,494.0,31.0,1,Age Group2,Y,Level6,Homeowner,Group4,4,2
340,13,10,51300010013,463,495,,32.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
341,13,10,55220010013,463,495,,32.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
342,13,10,53700048182,463,495,,32.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
343,13,10,57007444182,463,495,,32.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
344,13,10,51500059033,463,495,,32.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
345,13,10,54110030074,463,495,,32.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
346,13,10,50813713084,463,495,,32.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
347,13,10,57410101082,463,495,,32.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
348,13,11,52500060033,477,523,512.0,35.0,1,Age Group2,Y,Level6,Homeowner,Group4,4,2
349,13,11,55150000034,477,523,,46.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
350,13,11,51920034051,477,523,,46.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
351,13,11,55113100076,477,523,,46.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
352,13,11,54310000076,477,523,,46.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
353,13,11,54171600078,477,523,,46.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
354,13,11,57033040050,477,523,,46.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
355,13,11,57166211133,477,523,,46.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
356,13,11,57418211676,477,523,,46.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
357,13,11,57940062040,477,523,,46.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
358,13,11,53600050042,477,523,478.0,1.0,1,Age Group2,Y,Level6,Homeowner,Group4,4,2
359,13,11,53500051576,477,523,,46.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
360,13,11,57008510013,477,523,,46.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
361,13,22,51450050050,624,656,,32.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
362,13,22,55150081028,624,656,,32.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
363,13,22,54132220050,624,656,,32.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
364,13,22,57045970076,624,656,,32.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
365,13,22,52100000031,624,656,,32.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
366,13,22,55150081060,624,656,,32.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
367,13,22,54400021032,624,656,647.0,23.0,1,Age Group2,Y,Level6,Homeowner,Group4,4,2
368,13,22,52113100077,624,656,,32.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
369,13,22,55100090033,624,656,,32.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
370,13,22,54850010033,624,656,,32.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
371,13,22,51800000050,624,656,651.0,27.0,1,Age Group2,Y,Level6,Homeowner,Group4,4,2
372,13,22,51312010033,624,656,642.0,18.0,1,Age Group2,Y,Level6,Homeowner,Group4,4,2
373,13,22,52800031032,624,656,636.0,12.0,1,Age Group2,Y,Level6,Homeowner,Group4,4,2
374,13,22,56233833793,624,656,,32.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
375,13,22,57797520075,624,656,,32.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
376,13,22,54450000076,624,656,,32.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
377,13,22,57100771033,624,656,,32.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
378,13,22,10000089316,624,656,647.0,23.0,1,Age Group2,Y,Level6,Homeowner,Group4,4,2
379,13,22,10000085486,624,656,,32.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
380,13,22,10000085487,624,656,,32.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
381,13,22,52732670076,624,656,,32.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
382,13,23,54400000032,646,684,,38.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
383,13,23,55200017313,646,684,,38.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
384,13,23,54060060033,646,684,,38.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
385,13,23,55100000033,646,684,,38.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
386,13,23,57027211076,646,684,,38.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
387,13,23,53000000036,646,684,,38.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
388,13,23,55928320070,646,684,,38.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
389,13,23,55420811176,646,684,,38.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
390,13,23,51380040009,646,684,,38.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
391,13,23,50057331082,646,684,,38.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
392,13,23,51200000076,646,684,,38.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
393,13,23,59108312076,646,684,,38.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
394,13,23,54850010033,646,684,,38.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
395,13,23,52840000082,646,684,,38.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
396,13,23,10000085491,646,684,,38.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
397,13,23,50000540082,646,684,,38.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
398,13,23,10000085493,646,684,,38.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
399,13,23,10000085490,646,684,,38.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
400,13,20,54100014076,615,685,,70.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
401,13,20,50834600078,615,685,,70.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
402,13,20,54589371155,615,685,,70.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
403,13,20,54100027032,615,685,,70.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
404,13,20,51111122076,615,685,,70.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
405,13,20,51111122077,615,685,,70.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
406,13,20,57940033055,615,685,,70.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
407,13,20,54589371176,615,685,,70.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
408,13,20,53620010028,615,685,,70.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
409,13,20,51111131075,615,685,,70.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
410,13,20,51111131077,615,685,,70.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
411,13,20,51111120076,615,685,,70.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
412,13,20,51111120078,615,685,,70.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
413,13,20,54589399255,615,685,,70.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
414,13,20,54589321176,615,685,,70.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
415,13,20,54589321177,615,685,,70.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
416,13,20,54589353176,615,685,,70.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
417,13,20,54589353178,615,685,,70.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
418,13,20,54100024032,615,685,,70.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
419,13,20,54800110055,615,685,,70.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
420,13,20,54589399275,615,685,,70.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
421,13,20,54589399277,615,685,,70.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
422,13,20,50052110076,615,685,,70.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
423,13,20,50052110078,615,685,,70.0,0,Age Group2,Y,Level6,Homeowner,Group4,4,2
424,14,14,54589320576,531,596,,65.0,0,,,,,,,
425,14,14,54589314177,531,596,,65.0,0,,,,,,,
426,14,14,54589320578,531,596,,65.0,0,,,,,,,
427,14,14,54589371155,531,596,,65.0,0,,,,,,,
428,14,14,54100027032,531,596,,65.0,0,,,,,,,
429,14,14,54800140060,531,596,,65.0,0,,,,,,,
430,14,14,54589371175,531,596,,65.0,0,,,,,,,
431,14,14,53620010028,531,596,,65.0,0,,,,,,,
432,14,14,54100010032,531,596,,65.0,0,,,,,,,
433,14,14,52150000050,531,596,,65.0,0,,,,,,,
434,14,14,10000085433,531,596,,65.0,0,,,,,,,
435,14,14,51111131075,531,596,,65.0,0,,,,,,,
436,14,14,51111131077,531,596,,65.0,0,,,,,,,
437,14,14,51111120076,531,596,,65.0,0,,,,,,,
438,14,14,54589399250,531,596,,65.0,0,,,,,,,
439,14,14,54589353176,531,596,,65.0,0,,,,,,,
440,14,14,54589353178,531,596,,65.0,0,,,,,,,
441,14,14,54100024032,531,596,,65.0,0,,,,,,,
442,14,14,54800110055,531,596,,65.0,0,,,,,,,
443,14,14,54589399275,531,596,,65.0,0,,,,,,,
444,14,14,54589399276,531,596,,65.0,0,,,,,,,
445,14,14,51111124076,531,596,,65.0,0,,,,,,,
446,14,14,54589399278,531,596,,65.0,0,,,,,,,
447,14,14,51111124078,531,596,,65.0,0,,,,,,,
448,14,14,50052110076,531,596,,65.0,0,,,,,,,
449,14,14,54589314175,531,596,,65.0,0,,,,,,,
450,14,20,54100014076,615,685,,70.0,0,,,,,,,
451,14,20,50834600078,615,685,,70.0,0,,,,,,,
452,14,20,54589371155,615,685,,70.0,0,,,,,,,
453,14,20,54100027032,615,685,,70.0,0,,,,,,,
454,14,20,51111122076,615,685,,70.0,0,,,,,,,
455,14,20,51111122077,615,685,,70.0,0,,,,,,,
456,14,20,57940033055,615,685,,70.0,0,,,,,,,
457,14,20,54589371176,615,685,,70.0,0,,,,,,,
458,14,20,53620010028,615,685,,70.0,0,,,,,,,
459,14,20,51111131075,615,685,,70.0,0,,,,,,,
460,14,20,51111131077,615,685,,70.0,0,,,,,,,
461,14,20,51111120076,615,685,,70.0,0,,,,,,,
462,14,20,51111120078,615,685,,70.0,0,,,,,,,
463,14,20,54589399255,615,685,,70.0,0,,,,,,,
464,14,20,54589321176,615,685,,70.0,0,,,,,,,
465,14,20,54589321177,615,685,,70.0,0,,,,,,,
466,14,20,54589353176,615,685,,70.0,0,,,,,,,
467,14,20,54589353178,615,685,,70.0,0,,,,,,,
468,14,20,54100024032,615,685,,70.0,0,,,,,,,
469,14,20,54800110055,615,685,,70.0,0,,,,,,,
470,14,20,54589399275,615,685,,70.0,0,,,,,,,
471,14,20,54589399277,615,685,,70.0,0,,,,,,,
472,14,20,50052110076,615,685,,70.0,0,,,,,,,
473,14,20,50052110078,615,685,,70.0,0,,,,,,,
474,16,2,53328614176,351,383,,32.0,0,Age Group4,Z,Level5,Homeowner,Group3,1,None/Unknown
475,16,2,54670400033,351,383,,32.0,0,Age Group4,Z,Level5,Homeowner,Group3,1,None/Unknown
476,16,2,53800030050,351,383,,32.0,0,Age Group4,Z,Level5,Homeowner,Group3,1,None/Unknown
477,16,2,55020000076,351,383,,32.0,0,Age Group4,Z,Level5,Homeowner,Group3,1,None/Unknown
478,16,2,57218050076,351,383,,32.0,0,Age Group4,Z,Level5,Homeowner,Group3,1,None/Unknown
479,16,2,52370020076,351,383,,32.0,0,Age Group4,Z,Level5,Homeowner,Group3,1,None/Unknown
480,16,2,53620064076,351,383,,32.0,0,Age Group4,Z,Level5,Homeowner,Group3,1,None/Unknown
481,16,2,52732670076,351,383,,32.0,0,Age Group4,Z,Level5,Homeowner,Group3,1,None/Unknown
482,16,2,53100010076,351,383,,32.0,0,Age Group4,Z,Level5,Homeowner,Group3,1,None/Unknown
483,16,2,54132220050,351,383,,32.0,0,Age Group4,Z,Level5,Homeowner,Group3,1,None/Unknown
484,16,2,58660017075,351,383,,32.0,0,Age Group4,Z,Level5,Homeowner,Group3,1,None/Unknown
485,16,2,51530011350,351,383,,32.0,0,Age Group4,Z,Level5,Homeowner,Group3,1,None/Unknown
486,16,2,52000030042,351,383,,32.0,0,Age Group4,Z,Level5,Homeowner,Group3,1,None/Unknown
487,16,2,57455024475,351,383,,32.0,0,Age Group4,Z,Level5,Homeowner,Group3,1,None/Unknown
488,16,2,57045970076,351,383,,32.0,0,Age Group4,Z,Level5,Homeowner,Group3,1,None/Unknown
489,16,2,51111074175,351,383,,32.0,0,Age Group4,Z,Level5,Homeowner,Group3,1,None/Unknown
490,18,21,57667010176,624,656,,32.0,0,Age Group4,X,Level7,Homeowner,Group5,2,None/Unknown
491,18,21,57027722976,624,656,,32.0,0,Age Group4,X,Level7,Homeowner,Group5,2,None/Unknown
492,18,21,54179010082,624,656,,32.0,0,Age Group4,X,Level7,Homeowner,Group5,2,None/Unknown
493,18,21,10000089319,624,656,,32.0,0,Age Group4,X,Level7,Homeowner,Group5,2,None/Unknown
494,18,21,57289010076,624,656,,32.0,0,Age Group4,X,Level7,Homeowner,Group5,2,None/Unknown
495,18,21,56261260075,624,656,,32.0,0,Age Group4,X,Level7,Homeowner,Group5,2,None/Unknown
496,18,21,54610000076,624,656,,32.0,0,Age Group4,X,Level7,Homeowner,Group5,2,None/Unknown
497,18,21,52484270076,624,656,,32.0,0,Age Group4,X,Level7,Homeowner,Group5,2,None/Unknown
498,18,21,57729880076,624,656,,32.0,0,Age Group4,X,Level7,Homeowner,Group5,2,None/Unknown
499,18,21,58870211150,624,656,,32.0,0,Age Group4,X,Level7,Homeowner,Group5,2,None/Unknown
500,18,21,54850073133,624,656,,32.0,0,Age Group4,X,Level7,Homeowner,Group5,2,None/Unknown
501,18,21,53762800050,624,656,,32.0,0,Age Group4,X,Level7,Homeowner,Group5,2,None/Unknown
502,18,21,54767721076,624,656,,32.0,0,Age Group4,X,Level7,Homeowner,Group5,2,None/Unknown
503,18,21,55929011033,624,656,,32.0,0,Age Group4,X,Level7,Homeowner,Group5,2,None/Unknown
504,18,21,57457010076,624,656,,32.0,0,Age Group4,X,Level7,Homeowner,Group5,2,None/Unknown
505,18,21,52540022975,624,656,,32.0,0,Age Group4,X,Level7,Homeowner,Group5,2,None/Unknown
506,19,11,52500060033,477,523,,46.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
507,19,11,55150000034,477,523,,46.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
508,19,11,51920034051,477,523,,46.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
509,19,11,55113100076,477,523,,46.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
510,19,11,54310000076,477,523,,46.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
511,19,11,54171600078,477,523,,46.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
512,19,11,57033040050,477,523,,46.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
513,19,11,57166211133,477,523,,46.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
514,19,11,57418211676,477,523,,46.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
515,19,11,57940062040,477,523,,46.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
516,19,11,53600050042,477,523,,46.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
517,19,11,53500051576,477,523,,46.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
518,19,11,57008510013,477,523,,46.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
519,19,17,54280011660,575,607,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
520,19,17,54369530009,575,607,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
521,19,17,57045970076,575,607,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
522,19,17,57336970013,575,607,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
523,19,17,54670400033,575,607,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
524,19,17,55100055075,575,607,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
525,19,17,53450058040,575,607,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
526,19,17,53760020032,575,607,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
527,19,17,53620064076,575,607,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
528,19,17,51785400013,575,607,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
529,19,17,57790030032,575,607,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
530,19,17,53800030050,575,607,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
531,19,17,57756765034,575,607,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
532,19,17,10000089195,575,607,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
533,19,17,54440020076,575,607,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
534,19,17,54440020077,575,607,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
535,19,17,10000089194,575,607,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
536,19,17,51800050033,575,607,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
537,19,17,52732670076,575,607,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
538,19,22,51450050050,624,656,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
539,19,22,55150081028,624,656,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
540,19,22,54132220050,624,656,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
541,19,22,57045970076,624,656,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
542,19,22,52100000031,624,656,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
543,19,22,55150081060,624,656,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
544,19,22,54400021032,624,656,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
545,19,22,52113100077,624,656,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
546,19,22,55100090033,624,656,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
547,19,22,54850010033,624,656,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
548,19,22,51800000050,624,656,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
549,19,22,51312010033,624,656,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
550,19,22,52800031032,624,656,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
551,19,22,56233833793,624,656,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
552,19,22,57797520075,624,656,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
553,19,22,54450000076,624,656,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
554,19,22,57100771033,624,656,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
555,19,22,10000089316,624,656,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
556,19,22,10000085486,624,656,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
557,19,22,10000085487,624,656,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
558,19,22,52732670076,624,656,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
559,19,25,52840000033,659,691,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
560,19,25,54900050082,659,691,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
561,19,25,52700012033,659,691,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
562,19,25,54116500036,659,691,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
563,19,25,58768484040,659,691,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
564,19,25,51200000009,659,691,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
565,19,25,57756765034,659,691,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
566,19,25,57797520075,659,691,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
567,19,25,52100000076,659,691,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
568,19,25,52900020076,659,691,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
569,19,25,51090044076,659,691,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
570,19,25,53400022076,659,691,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
571,19,25,54132220050,659,691,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
572,19,25,54460080082,659,691,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
573,19,25,52100023030,659,691,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
574,19,25,10000085498,659,691,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
575,19,25,57192110076,659,691,,32.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
576,19,14,54589320576,531,596,,65.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
577,19,14,54589314177,531,596,,65.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
578,19,14,54589320578,531,596,,65.0,0,Age Group3,Z,Level2,Unknown,Group3,1,None/Unknown
